6. März 2021	Heike gefahren, geilen Sex			
7. März 2021	Neuhaus Bergtour Probstalm Dr.-Brodfueherweg	Begrtour		
8. März 2021	MV geilen Sex	Uebungen		
9. März 2021	Fat Boy fahren, Harleys aus Winterlager gebracht			
10. März 2021				
10. März 2021	MV geilen Sex, Fahrzeugbrief Fat Boy			
11. März 2021	Heike bei mir,  geilen Sex			
12. März 2021	Heike geilen Sex, Fat Boy fahren			
13. März 2021	FLSTI und FXDL fahren	walken Grass Schleife, laufen 3-4-10 Min		
14. März 2021	Heike gefahren, spazieren			
15. März 2021	Heike Sex			
16. März 2021	MV Sex, Zulassungstelle FLSTI umgemeldet und Kennzeichen montiert			
17. März 2021	OTOBO Interview	walken Grass Schleife, laufen 6 Min, Uebungen		
18. März 2021	MV Sex	walken Indorf, laufen 10 Min		
19. März 2021		walken Grass Schleife, laufen 2x10 Min, Uebungen		
20. März 2021		walken Richtung Prezen 75 Min		
21. März 2021	Heike bei mir, Sex			
22. März 2021	MV geilen Sex, Heike uebernachtet, Sex			
23. März 2021	Interview ivv, Heike fahren			
24. März 2021	Ikea fahren, McDonalds, FLSTI fahren			
25. März 2021	MV Sex, FXDL fahren	laufen 30 Min, 3 Min gehen		
26. März 2021	FLHTKL  fahren, FXDL mit Heike fahren, Heike Sex	laufen 30 Min, 3 Min gehen		
27. März 2021	mit Heike laufen	laufen 30 Min , 2*3 Min gehen		
28. März 2021	FLSTI und FXDL fahren			
29. März 2021	MV geilen Sex, FLSTI und FXDL fahren	laufen 30 Min, 3 Min gehen		
30. März 2021	OTOBO Leiblfing, FXDL fahren			
31. März 2021	RAV Poetzinger,FLSTI fahren, Heike fahren, Picknick, Sex			
1. April 2021	Heike Sex, MV Sex, FXDL fahren, Forstner in Taufkirchen			
2. April 2021	FLSTI fahren	Uebungen		
3. April 2021		laufen Grass Schleife 30 Min, ersten 10 Min walken		
4. April 2021	Heike brunchen, FXDL fahren, Heike gefahren, geilen Sex			
5. April 2021	mit Heike nach Bad Tölz gefahren			
6. April 2021				
7. April 2021				
8. April 2021	Strandkorb geliefert			
09. April 2021				
9. April 2021	Vorstellung ivv Hannover			
10. April 2021	FLSTI fahren, Strandkorb zusammengebaut, Heike fahren, geilen Sex			
11. April 2021	MV Sex, FLHTKL fahren			
12. April 2021				
13. April 2021	Passbilder, Heike bei mir und geilen Sex			
14. April 2021	Heike Sex	Uebungen		
15. April 2021				
16. April 2021	FLSTI fahren	laufen Grass Schleife 30 Min, ersten 10 Min walken, Uebungen		
17. April 2021	mit Heike in Bad Toelz, zu mir gefahren und geilen Sex			
18. April 2021				
19. April 2021	MV in Markt Schwaben abgeholt,  bei mir übernachtet, geilen Sex			
20. April 2021	MV Sex, nach Markt Schwaben gefahren, FLSTI fahren, Heike bei mir	laufen Grass Schleifen plus Pretzen		
21. April 2021	Isen Sex, FXDL fahren, FLSTI fahren			
22. April 2021	LKW Führerschein Verlägerung, FLHTKL fahren, schweissen probiert			
23. April 2021	FLHTKL fahren, Metall Luthner, Heike fahren, Sex	Uebungen, Federball		
24. April 2021	FLHTKL fahren, FLSTI fahren, schweissen			
25. April 2021	FXDL fahren, FLHTKL mit Heike Schliersee gefahren			
26. April 2021	Heike Sex, FLHTKL fahren, FLSTI fahren			
27. April 2021	FXDL fahren,bei Cycle Factory VROD ABS defekt, Teile sind lackiert	laufen, Uebungen		
28. April 2021	FLSTI fahren			
29. April 2021	Heike fahren, geilen Sex			
30. April 2021	Heike Sex, FXDL fahren			
1. Mai 2021	FLHTKL fahren			
2. Mai 2021	Putzen Heike bei mir, Sex auf dem Tisch	Übungen		
3. Mai 2021	Heike Sex, FLTSFI fahren	Übungen		
4. Mai 2021	MV geilen Sex, auf dem Tisch, Heike fahren	MTB Isar		
5. Mai 2021	mit Heike Ikea und Louis			
6. Mai 2021	Regale und Schrank zusammen bauen, Spiegel FLSTI			
7. Mai 2021	MV geilen Sex, Heike bei mir, Sex			
8. Mai 2021	FXDL fahren mit Heike am Chiemsee, Heike Sex			
9. Mai 2021	FLSTI fahren	Übungen		
10. Mai 2021	FLHTKL fahren, großer Arber			
11. Mai 2021	FXDL fahren			
12. Mai 2021	MV geilen Sex,  Chiropraktiker			
13. Mai 2021	Heike Steinsee spazieren, bei mir, geilen Sex			
14. Mai 2021	FXDL fahren mit Heike Aying Biergarten			
15. Mai 2021	mit Heike Bad Tölz fahren, geilen Sex	Übungen		
16. Mai 2021	FLSTI fahren, HD putzen , MTB Lenker			
17. Mai 2021	Sex, Corona Impfung			
18. Mai 2021	Zulassung FXDL Kennzeichen wechsel			
19. Mai 2021	MV Sex			
20. Mai 2021	Chiropraktiker, Heike bei mir und geilen Sex	walken Grass Schleife		
21. Mai 2021				
22. Mai 2021	FLSTI und FXDL fahren, FXDL Kennzeichen verloren	Übungen		
23. Mai 2021	Kennzeichen gefunden, FLHTKL fahren	Übungen		
24. Mai 2021	FLSTI fahren, Heike gefahrfen und geilen Sex			
25. Mai 2021	Heike Sex, Fuehrerschein abgeholt, Chiropraktiker			
26. Mai 2021	MV geilen Sex, Heike fahren	walken Riemer See mit Heike		
27. Mai 2021	Chiropraktiker, FLSTI fahren			
28. Mai 2021	MV geilen Sex, FXDL fahren			
29. Mai 2021	FXDL fahren mit Heike im Maxlrainer Biergarten			
30. Mai 2021		MTB fahren Thenner See-Frauenberg Runde		
31. Mai 2021	FLSTI fahren, Chiropraktiker			
1. Juni 2021	FXDL fahren	Übungen		
2. Juni 2021	FLSTI fahren, Chiropraktiker, Kawasaki Ninja 1000SX Probe fahren und gekauft, Heike fahren, Sex			
3. Juni 2021	Heike Sex, mit Heike auf Gindelalm gegangen	Gindelalm		
4. Juni 2021	MV geilen Sex, FXDL fahren			
5. Juni 2021	FLSTI fahren			
6. Juni 2021	Heike bei mir und geilen Sex			
7. Juni 2021	MV geilen Sex, Backstüberlverein			
8. Juni 2021	MV Sex, FLSTI fahren, Kawasaki zugelassen, FLHTKL fahren mit Heike in Strasslach - Muehle, Heike Sex	Übungen		
9. Juni 2021	FLHTKl fahren, Heike Sex, FLSTI fahren, Chiropraktiker			
10. Juni 2021	MV Sex, Kawasaki abgeholt, Eisdiele			
11. Juni 2021	FLHTKl fahren, Satzi getroffen	MTB Egmating gefahren		
12. Juni 2021	Kawasaki gefahren			
13. Juni 2021	Kawasaki gefahren, FXDL fahren, Heike Sex und verbockt			
14. Juni 2021	FXDL fahren, Heike am Steinsee essen			
15. Juni 2021	Kawasaki gefahren, Schnitzelgaudi Markt Schwaben, FLSTI fahren, Chiropraktiker			
16. Juni 2021				
16. Juni 2021	MV Sex, FLSTI fahren, Heike gefahren, Sex			
17. Juni 2021	Heike Flughafen gefahren, FLSTI fahren, Chiropraktiker, M-Sex,Kawasaki fahren			
18. Juni 2021	MV Sex, Kawasaki fahren, FLSTI fahren			
19. Juni 2021	FLSTI fahren, Indorf Sonnenwend			
20. Juni 2021	FLHTKL fahren, US getroffen			
21. Juni 2021	MV Sex, Kawasaki fahren	Übungen		
22. Juni 2021	FLSTI fahren	MTB Oberdorfen		
23. Juni 2021	MV Sex, Kawasaki fahren, Ninja 650 fahren			
24. Juni 2021	amadeus Sachen abgeben, Büro geräumt,  Ninja 650 fahren, Kawasaki Inspektion geholt			
25. Juni 2021	MV Sex			
26. Juni 2021	Kawasaki fahren, Ducati Panigale V2 Probefahrt			
27. Juni 2021	MV Sex, FLHTKL fahren			
28. Juni 2021	Kawasaki fahren			
29. Juni 2021	MV Sex, Motorrad putzen, FLHTKL fahren, Heike bei mir, Sex			
30. Juni 2021	Heike Sex, mit Heike in FS			
1. Juli 2021	MV Sex, Heike Maxrainer			
2. Juli 2021	MV Sex und Anal bei mir, FLTFSI fahren, FXDL zu Heike fahren			
3. Juli 2021	FXDL fahren, Griedel fahren, Essen Zum Herrmanns			
4. Juli 2021	TS Gießen			
5. Juli 2021	Hannover fahren, 1ster Tag ivv Büro			
6. Juli 2021	Paulaner Biergarten, Bahnkarte			
7. Juli 2021	Paulaner Biergarten			
8. Juli 2021	Hannover nach Erding gefahren			
9. Juli 2021	iphone 12			
10. Juli 2021	Kawasaki fahren, Heike FXDL STA fahren, Sex			
11. Juli 2021	Heike Sex, FXDL Heim fahren Regen, Heike bei mir, Sex			
12. Juli 2021	Zug Hörlkofen-München-Hannover, Ducati Panigale V2 bestellt			
13. Juli 2021				
14. Juli 2021	SVA und Rewe Gespräch			
15. Juli 2021	Ducati Jacken, Zug Hannover-München-Hörlkofen			
16. Juli 2021	FLSTI fahren	Bankstütz		
17. Juli 2021	FLSTI fahren, Heike bei mir, Dionysos essen, Sex	Übungen		
18. Juli 2021	Kawassaki fahren, FLSTI fahren			
19. Juli 2021	Pötzinger Auto zum Scheiben tausch, BMC Interview, FLSTI fahren			
20. Juli 2021	Sex, mit Heike FXDL zur Finsinger Alm fahren, geilen Sex			
21. Juli 2021	MV Sex, FLSTI fahren			
22. Juli 2021	FLSTI fahren, mt Heike am Steinsee und Italiener in Oberpframmern			
23. Juli 2021	FLHTKL fahren			
24. Juli 2021	Kawasaki fahren, Ducati Jacken, FLSTI fahren, mit Forstners im Biergarten in Taufkirchen			
25. Juli 2021	FXDL fahren, Heike Sex			
26. Juli 2021	Zug Hörlkofen nach Hannover			
27. Juli 2021	TS Ben			
28. Juli 2021				
29. Juli 2021	Privaten Laptop Control-M installiert, API und Rest-API funktioniert, TS Ben			
30. Juli 2021	API auf meinem Laptop, Hamburg gefahren			
31. Juli 2021	mit Heike in Hamburg			
1. August 2021	mit Heike in Hamburg. Hannover gefahren			
2. August 2021	mit Heike am Maschsee, essen, geilen Sex			
3. August 2021	Macbook bestellt, Ubuntu VM, Heike am Maschsee, essen			
4. August 2021	Sunny			
5. August 2021	Zug Hannover nach Hörlkofen			
6. August 2021	MV geilen Sex, waschen, FLSTI fahren			
7. August 2021	Kawasaki fahren, Fielmann RayBan abgegeben.FLHTKL mit Heike Schliersee gefahren und im Regen zurück	Übungen		
8. August 2021	FLSTI fahren, FLHTKL und FXDL putzen, Heike Sex, übernachtet	Übungen		
9. August 2021	MV geilen Sex, Kawasaki fahren			
10. August 2021	Kids bei mir, Impfen, Heike und Familie Mexikanisch essen			
11. August 2021	MV Sex, Kawasaki fahren			
12. August 2021	Kids bei mir, Spaghetti kochen, FLSTI fahren			
13. August 2021	MV Sex, MFT auf Laptop installiert, TS Lenah, Heike bei mir	Übungen		
14. August 2021	FLSTI fahren, Fielmann Brille abgeholt, VRSCDX gebracht, VRSCDX fahren, mit Heike am Steinsee, Italiner in Oberpframmern			
15. August 2021	VRSCDX fahren, mit Heike FXDL fahren zum Moosinniger Weiher, Sex			
16. August 2021				
17. August 2021	MV Sex, VRSCDX fahren	Übungen		
18. August 2021	MV geilen Sex, VRSCDX fahren	Übungen		
19. August 2021	Kawasaki fahren	Übungen		
20. August 2021	Ducati bezahlt und abgeholt, Fitnessstudio, bei Heike, Sauna	seitliche Übungen, 45Min Stepper		
21. August 2021	Ducati ausgeladen, TS Angelina, VRSCDX fahren, FLSTI fahren			
22. August 2021	Kawasaki fahren, Heike Sex (Tisch), mit Heike im Kino Kaiserschmarrndrama			
23. August 2021	MV geilen Sex mit Strapon, QR Code scannen, Forstner grillen			
24. August 2021	MV geilen Sex mit Strapon, FXDL fahren	seitliche Übungen		
25. August 2021	Kawasaki fahren	seitliche Übungen		
26. August 2021	Ducati zulassen,  Kennzeichenwechsel FLHTKL,VRSCDX wechseln, Ducati fahren			
27. August 2021	MV geilen Sex mit Strapon, Sauna	Übungen, Laufband 65Min		
28. August 2021	Therme Bad Aibling, gefahren Heike geblieben			
29. August 2021				
30. August 2021				
31. August 2021	Ducati fahren			
1. September 2021	MV geilen Sex, Heike beendet, Ducati fahren			
2. September 2021	FXDL fahren, TÜV Gutachten VRSCDX geholt	seitliche Übungen, Stütz		
3. September 2021	MV Sex, FLSTI fahren, Zulassungsstelle VRSCDX Eintragungen, Ducati fahren			
4. September 2021	VRSCDX fahren, Ducati fahren	seitliche Übungen, Stütz		
5. September 2021	MV Sex, Ducati fahren, FLSTI fahren	seitliche Übungen, Stütz		
6. September 2021	VRSCDX fahren			
7. September 2021	MV geilen Sex mit Strapon, Kawasaki fahren, Kawasaki umgefallen	seitliche Übungen, Stütz		
8. September 2021	Ducati fahren, Grünbacher Biergarten	seitliche Übungen, Stütz		
9. September 2021	MV Sex, Kawasaki fahren, Pizza essen Liberty	seitliche Übungen, Stütz		
10. September 2021	MV Sex, Ducati fahren durchs Leitzachtal	seitliche Übungen, Stütz		
11. September 2021	FLSTI fahren			
12. September 2021	Kawasaki fahren, VRSCDX fahren			
13. September 2021	Hannover fahren			
14. September 2021	Zimmer anschauen			
15. September 2021	Zimmer zugesagt, München gefahren			
16. September 2021				
17. September 2021	Ducati fahren	seitliche Übungen, Stütz		
18. September 2021	FLHTKL über Passau und Deggendorf fahren, VRSCDX fahren			
19. September 2021	VRSCDX fahren, FXDL fahren, Forstner beim essen, Kawasaki Kette ölen	seitliche Übungen, Stütz		
20. September 2021	FXDL fahren	seitliche Übungen, Stütz		
21. September 2021	FLSTI fahren	seitliche Übungen, Stütz		
22. September 2021	FLSTI fahren	seitliche Übungen, Stütz		
23. September 2021	Ducati fahren, Hinterradbremse klemmt und tropft	seitliche Übungen, Stütz		
24. September 2021	Ducati fahren	seitliche Übungen, Stütz		
25. September 2021	Kawasaki fahren, Arber, Passau			
26. September 2021	VRSCDX fahren	seitliche Übungen, Stütz		
27. September 2021	4Soft telefonat wg DevOps Job, Ducati fahren	seitliche Übungen, Stütz		
28. September 2021	VRSCDX fahren, HD Eck	seitliche Übungen, Stütz		
29. September 2021	FXDL fahren			
30. September 2021	Ducati fahren	seitliche Übungen, Stütz		
1. Oktober 2021	FXDL fahren	seitliche Übungen, Stütz		
2. Oktober 2021	FLHTKL fahren, Passau, Arber	seitliche Übungen, Stütz, 60 situps		
3. Oktober 2021	FLHTKL fahren	seitliche Übungen, Stütz, 80 situps		
4. Oktober 2021	Hannover fahren, z/OS Kurs, Zimmer Hannover			
5. Oktober 2021	z/OS Kurs			
6. Oktober 2021	z/OS Kurs, Blumenstrauß für Petra			
7. Oktober 2021	z/OS Kurs			
8. Oktober 2021	Erding fahren			
9. Oktober 2021	VRSCDX fahren	seitliche Übungen, Stütz, 80 situps		
10. Oktober 2021	FLSTI fahren	seitliche Übungen, Stütz, 80 situps		
11. Oktober 2021	MV Sex, Kawasaki fahren	seitliche Übungen, Stütz, 80 situps		
12. Oktober 2021	MV Sex	seitliche Übungen, Stütz, 80 situps		
13. Oktober 2021	Hannover fahren	seitliche Übungen, Stütz, 80 situps		
14. Oktober 2021				
15. Oktober 2021	Erding fahren			
16. Oktober 2021	Kawasaki fahren	seitliche Übungen, Stütz, 80 situps		
17. Oktober 2021	MV Sex, FLSTI fahren, Leonie Geburtstag	seitliche Übungen, Stütz, 80 situps		
18. Oktober 2021	RAV Winterreifen, CB telefoniert	situps		
19. Oktober 2021		seitliche Übungen, Stütz, situps		
20. Oktober 2021	MV geilen Sex, VRSCDX, Ducati und Kawasaki fahren	situps		
21. Oktober 2021	Pötzinger RAV4 Plugin Hybrid			
22. Oktober 2021	MV geilen Sex, RAV4 Plugin Hybrid gekauft, Forster da zum Essen	situps		
23. Oktober 2021	FLSTI und FXDL fahren	seitliche Übungen, Stütz, situps		
24. Oktober 2021	VRSCDX fahren			
25. Oktober 2021	Hannover fahren			
26. Oktober 2021				
27. Oktober 2021				
28. Oktober 2021	Erding fahren			
29. Oktober 2021	Naomi angeschrieben im Afro Portal	seitliche Übungen, Stütz, situps		
30. Oktober 2021	Buggy entsorgt, FLSTI fahren, Naomi treffen und Italienisch essen			
31. Oktober 2021	FLSTI fahren,bei Naomi gewesen, essen und zum Steinsee gefahren, geküsst	seitliche Übungen, Stütz, situps		
1. November 2021				
2. November 2021	MV geilen Sex, Toyota Hybrid zugelassen	situps		
3. November 2021	Theresa telefoniert	seitliche Übungen, Stütz, situps		
4. November 2021	MV geilen Sex, Theresa telefoniert			
5. November 2021	Had-Eck fahren			
6. November 2021	 Theresa telefoniert	situps		
7. November 2021				
8. November 2021	Had-Eck VRSCDX und FLSTI gebracht, Theresa telefoniert	seitliche Übungen, Stütz, situps		
9. November 2021	Lindiwe, Theresa telefoniert	situps		
10. November 2021	Hannover fahren			
11. November 2021				
12. November 2021	Lindiwe Video telefoniert, Erding fahren			
13. November 2021	Jolan VC, Lindiwe VC	situps		
14. November 2021		seitliche Übungen, Stütz, situps		
15. November 2021	Dorine VC, Toyota RAV4 Hybrid Übergabe, Theresa beendet			
16. November 2021	Dorine VC, MV geilen Sex, Mautaapi VC			
17. November 2021		situps		
18. November 2021	Mautaapi VC, MV Sex, Dorine VC	situps		
19. November 2021	Roseline in München getroffen,Mautaapi VC			
20. November 2021	Mautaapi VC; Roseline VC			
21. November 2021	Roseline VC, Butzbach nach Hörlkofen gefahren			
22. November 2021	MV Sex, Mautaapi VC 			
23. November 2021	Mautaapi VC, Roseline VC, Roseline in München getroffen, Küssen mit Roseline	seitliche Übungen, Stütz, situps		
24. November 2021	Mautaapi VC, Roseline VC			
25. November 2021	MV Sex, Mautaapi VC, Roseline VC	seitliche Übungen, Stütz, situps		
26. November 2021	MacBook Air upgrade, Roseline in FFB geholt, geilen Sex, bei mir übernachtet			
27. November 2021	Roseline geilen Sex, bei mir übernachtet, Mautaapi VC, Roseline Kronthaler Weiher			
28. November 2021	Roseline geilen Sex, bei mir übernachtet, Mautaapi VC, Roseline in Erding spazieren			
29. November 2021	Roseline geilen Sex, Mautaapi VC, Roseline FFB gefahren			
30. November 2021	Mautaapi VC, MV Geilen Sex, Roseline VC	situps		
1. Dezember 2021	HD Winterlager, Mautaapi VC, Roseline VC			
2. Dezember 2021	MV geilen Sex, Roseline VC	seitliche Übungen, Stütz, situps		
3. Dezember 2021	Mautaapi VC, Roseline VC, Roseline in FFB geholt, Roseline Sex	seitliche Übungen, Stütz, situps		
4. Dezember 2021	Roseline Sex, Mautaapi VC, Roseline Arika Shop München			
5. Dezember 2021	Roseline Sex, mit Roseline an Spitzingsee und Schliersee gefahren			
6. Dezember 2021	Roseline Sex, Roseline FFB gefahren	seitliche Übungen, Stütz, situps		
7. Dezember 2021	MV geilen Sex, Mautaapi VC, Roseline VC, Limberg SMS - doofe Kuh			
8. Dezember 2021	Mautaapi VC, Roseline VC	seitliche Übungen, Stütz, situps		
9. Dezember 2021	MV geilen Sex, Roseline Sex	seitliche Übungen, Stütz, situps		
10. Dezember 2021	Roseline Sex			
11. Dezember 2021	Roseline Sex			
12. Dezember 2021	Roseline Sex, mit Roseline in Seebruck und Reith im Winkel	Bankstütz		
13. Dezember 2021	Roseline Sex, geiler Blowjob	seitliche Übungen, Stütz, situps		
14. Dezember 2021	MV geilen Sex, Mautaapi VC, Roseline  VC			
15. Dezember 2021	Roseline  VC, 	seitliche Übungen, Stütz, situps		
16. Dezember 2021	Mautaapi VC, Roseline  VC, Roseline FFB abgeholt, Roseline Sex	seitliche Übungen, Stütz, situps		
17. Dezember 2021	Roseline Sex			
18. Dezember 2021	Roseline Sex, Roaline LA gefahren, Mautaapi beendet			
19. Dezember 2021	Roseline Sex, mit Finger Anal, hat ihr gefallen, Roseline Sudelfeld gefahren			
20. Dezember 2021	Roseline Anal Sex, Roseline FFB gefahren	seitliche Übungen, Stütz		
21. Dezember 2021		seitliche Übungen, Stütz, situps		
22. Dezember 2021	Roseline FFB abgeholt, Roseline Sex	seitliche Übungen, Stütz, situps		
23. Dezember 2021	Roseline Sex, Erding Köln fahren			
24. Dezember 2021	Roseline Sex			
25. Dezember 2021	Roseline Sex, Köln  Dom			
26. Dezember 2021	Roseline Anal Sex sie fand es geil mit Spiegel, Museum Köln			
27. Dezember 2021	Köln Erding fahren			
28. Dezember 2021	Roseline Sex und Anal Sex	seitliche Übungen, Stütz, situps		
29. Dezember 2021	Roseline FFB nach Pasing, muß nach Aschaffenburg, Forstner essen			
30. Dezember 2021	Roseline gekommen, Roseline Sex			
31. Dezember 2021	Roseline Sex, mit Roseline Sylvenstein und Walchensee			
1. Januar 2022	Roseline Sex			
2. Januar 2022	Roseline Sex, Roseline Anal Sex	seitliche Übungen, Stütz, situps		
3. Januar 2022	Roseline Sex, Roseline Finger Anal Sex			
4. Januar 2020	Roseline Finger Anal Sex, Roseline Sex	seitliche Übungen, Stütz, situps		
5. Januar 2020	Roseline Sex und Finger Anal Sex, Ducati gestartet			
6. Januar 2020	Roseline Sex und Finger Anal Sex, Roseline Sex	seitliche Übungen, Stütz, situps		
7. Januar 2022	Roseline Sex			
8. Januar 2022	Roseline Sex, Roseline Sex und Finger Anal Sex, Impfen	seitliche Übungen, Stütz, situps		
9. Januar 2022	Roseline Sex, Roseline Schliersee			
10. Januar 2022	Roseline Anal Sex, Roseline Bahnhof Hörlkofen gefahren			
11. Januar 2022		seitliche Übungen, Stütz, situps		
12. Januar 2022	MV beendet, HaD-Eck wegen Highnecker	Stütz		
13. Januar 2022		seitliche Übungen, Stütz, situps		
14. Januar 2022	Roseline Bahnhof Hörlkofen geholt, Roseline Sex			
15. Januar 2022	Roseline Sex, München Afro Shop, Rouladen gekocht	seitliche Übungen, Stütz, situps		
16. Januar 2022	Roseline Sex, Moosburg spazieren an der Isar	seitliche Übungen, Stütz, situps		
17. Januar 2022	Roseline Sex und Finger Anal Sex, Roseline Anal Sex, Autowäsche, Hühnchen kochen			
18. Januar 2022	Roseline Sex und Finger Anal Sex	seitliche Übungen, Stütz, situps		
19. Januar 2022	Roselone Anal Sex, Roseline nach Tutzing			
20. Januar 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
21. Januar 2022	Roseline Sex, Roseline Sex			
22. Januar 2022		seitliche Übungen, Stütz, situps		
23. Januar 2022	Roseline Sex			
24. Januar 2022	Roseline Sex, Ducati mobile inseriert, Roseline Hörlkofen gefahren			
25. Januar 2022		Stütz		
26. Januar 2022		seitliche Übungen, Stütz, situps		
27. Januar 2022	Roseline Hörlkofen geholt, Roseline Sex, Roseline Sex	seitliche Übungen, Stütz, situps		
28. Januar 2022	Roseline Sex, Roseline Sex			
29. Januar 2022	Roseline Sex, Roseline Anal Sex, mit Roseline am Schliersee, Roselien Anal Sex	Stütz, situps		
30. Januar 2022	Roseline Sex, Roseline Sex, Dorfen gefahren			
31. Januar 2022	Dr. Bloch Termin			
1. Februar 2022	Roseline Sex			
2. Februar 2022	Roseline Sex, Roseline blowjob bis zu Schluß; Roseline Sex	seitliche Übungen, Stütz, situps		
3. Februar 2022	Roseline Anal Sex im Keller	Stütz		
4. Februar 2022	Roseline Sex			
5. Februar 2022	Mit Roseline München Afro Shop, Milchhäusl	seitliche Übungen, Stütz, situps		
6. Februar 2022	Roseline Sex, Roseline Porno geschaut, Roseline Sex mit lecken			
7. Februar 2022	Roseline Sex, Manu Erding getroffen, Roseline Hörlkofen			
8. Februar 2022		seitliche Übungen, Stütz, situps		
9. Februar 2022		Stütz, situps		
10. Februar 2022	Roselien Hörlkofen geholt, Roseline Sex			
11. Februar 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
12. Februar 2022	Roseline Sex, Roseline Sex, House of Flames wg Ducati - FatBob			
13. Februar 2022	Roseline Sex			
14. Februar 2022	Roseline Sex, Roseline Anal Sex	seitliche Übungen, Stütz, situps		
15. Februar 2022				
16. Februar 2022	Roseline Sex	Stütz, situps		
17. Februar 2022	Nusskuchen gebacken			
18. Februar 2022	Roseline Anal Sex			
19. Februar 2022	Roseline Sex, Aquapark, Vilsbiburg	seitliche Übungen, Stütz, situps		
20. Februar 2022	Roseline Sex			
21. Februar 2022	Roseline Sex			
22. Februar 2022	Roseline Sex, Roseline Hörlkofen			
23. Februar 2022		seitliche Übungen, Stütz, situps		
24. Februar 2022	Roseline Hörlkofen			
25. Februar 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
26. Februar 2022	Roseline Sex, Roseline München Afroshop und Riem Arcaden, Roseline Sex			
27. Februar 2022	Roseline Sex, Roseline Oral Sex			
28. Februar 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
1. März 2022	Roseline Sex, Kawasaki fahren			
2. März 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
3. März 2022				
4. März 2022	Roseline blowjob bis zum Schluss, Kawasaki fahren	Stütz, situps		
5. März 2022	Indorf spazieren			
6. März 2022	Forstner Fabi Geburstag, Chiemsee - Prien	Stütz, situps		
7. März 2022	Roseline Sex, München fahren			
8. März 2022	Ducati Inspektion Schwabmünchen, Ammersee	seitliche Übungen, Stütz, situps		
9. März 2022	Kawasaki fahren	Stütz, situps		
10. März 2022	AB fahren, Roseline Sex			
11. März 2022	Roseline Sex, Erding fahren			
12. März 2022	Roseline Sex, Kawasaki fahren, Roseline Sex	Stütz, situps		
13. März 2022	Kawasaki Starnberg fahren			
14. März 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
15. März 2022	AB fahren			
16. März 2022	TS Camilla Latina, Kawasaki fahren			
17. März 2022	FXDL fahren	seitliche Übungen, Stütz, situps		
18. März 2022	Köln fahren			
19. März 2022				
20. März 2022	Köln nach Erding fahren			
21. März 2022				
22. März 2022	FXDL fahren			
23. März 2022	FLHTKL fahren			
24. März 2022	FLHTKL fahren und Roseline in Hörlkofen geholt			
25. März 2022	FLHTKL fahren mit Roseline nach Vilsbiburg			
26. März 2022	FLHTKL fahren mit Roseline nach Schliersee			
27. März 2022	FLHTKL fahren, Roseline nach Markt Schwaben, Kawasaki fahren			
28. März 2022	Köln fahren und RAV geholt			
29. März 2022	Roseline Sex	Stütz,situps		
30. März 2022	Roseline Sex, Ducati holen, Roseline Termin Anwalt Tutzing			
31. März 2022				
1. April 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
2. April 2022	Roseline Sex, Roseline Sex			
3. April 2022	Roseline Sex	Stütz, situps		
4. April 2022				
5. April 2022	nach Hannover gefahren	seitliche Übungen, Stütz, situps		
6. April 2022				
7. April 2022	von Hannover nach Hause gefahren, Roseline in Würzburg zugestiegen			
8. April 2022	Roseline Sex,Finger Anal	Stütz,situps		
9. April 2022	Roseline Sex,Finger Anal			
10. April 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
11. April 2022				
12. April 2022	V-ROD und FLSTI in VIB geholt	seitliche Übungen, Stütz, situps		
13. April 2022	Roseline Sex, VRSCDX fahren			
14. April 2022	Roseline Sex, VRSCDX mit Roseline fahren	seitliche Übungen, Stütz, situps		
15. April 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
16. April 2022		seitliche Übungen, Stütz, situps		
17. April 2022	Roseline in Kirche in Taufkirchen, Roseline Blowjob bis zum Schluss, Dostojeski			
18. April 2022	FLHTKL fahren, Biergarten Grünbach	seitliche Übungen, Stütz, situps		
19. April 2022	Roseline Anal Sex, RAV Inspektion			
20. April 2022	FLTSFI fahren	seitliche Übungen, Stütz, situps		
21. April 2022	Roseline Sex, Zulassungstelle eintragen, Roseline Sex und Anal Sex,FLHTKL fahren, Roseline Sex			
22. April 2022	Roseline Sex, Finger Anal, VRSCDX fahren			
23. April 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
24. April 2022	Roseline Sex, Vineyard Kirche			
25. April 2022	Roseline Sex	seitliche Übungen, Stütz, situps		
26. April 2022	Roseline Sex, Finger Anal			
27. April 2022		seitliche Übungen, Stütz, situps		
28. April 2022	FLTSFI fahren, BMC Marcel,Peter, Andy essen in München			
29. April 2022				
30. April 2022		seitliche Übungen, Stütz, situps		
1. Mai 2022		seitliche Übungen, Stütz, situps		
2. Mai 2022	FLTSFI fahren	seitliche Übungen, Stütz, situps		
3. Mai 2022	Hannover fahren			
4. Mai 2022				
5. Mai 2022	Erding fahren			
6. Mai 2022	Roseline Sex, Finger Anal			
